Gene Symbols,20-29,30-39,40-49,50-59,60-69,70-79
EVX1,NA,0.300239808153477,0.584,0.304076738609113,0.289155342392752,0.573621103117506
AC004009.3,NA,0,0.185367454068241,0.1403058313363,0.0405365995917177,0.25
AC004009.1,NA,0,0.192491467576792,0,0.0384615384615385,0
EIF4HP1,NA,0.327353508257188,0.410239751865202,0.362080716704268,0.487864093321382,0.242539190208735
PSMC1P2,NA,0,0.257284768211921,0.0326806795277858,0.0518339276617422,0.21067880794702
AC073150.6,NA,0.166859925788497,0.2,0.205304435823916,0.251447124304267,0.130681818181818
HIBADH,NA,0.424500034840778,0.224548811929482,0.325973345290284,0.270112508911199,0.338512995610062
AC004549.6,NA,0.317471590909091,0.466903409090909,0.168594426406926,0.308396464646465,0.359019886363636
TAX1BP1,NA,0.511065179430526,0.406008338975803,0.378368244337259,0.431334117339605,0.511065179430526
JAZF1,NA,0.531962169553327,0.296558796718323,0.322092276456451,0.324350501367366,0.487266408386509
JAZF1-AS1,NA,0.209,0.160457142857143,0.295074829931973,0.248835164835165,0.296571428571429
CREB5,NA,0.406457478271366,0.134129043940126,0.249124818928054,0.327399203283438,0.330637373249638
AC005105.2,NA,0,0,0.0266453976131395,0.0751574728001527,0
TRIL,NA,0.518755571101357,0.223583106728198,0.237855896571638,0.220204643314982,0.330603258600652
AC005013.5,NA,0.480081562567074,0.23019532088431,0.301147804045422,0.338700881607085,0.622075552693711
CTB-113D17.1,NA,0.208523456438044,0.122415514045344,0.247164357103042,0.186111155121089,0.317279813679357
AC005162.5,NA,0.490434037692747,0.143803540833809,0.214808929059171,0.0992347230154198,0.257995431182182
CPVL,NA,0.346016056844006,0.140409062490696,0.282457248555751,0.31538427186556,0.375241894667897
AC005162.4,NA,0,0.145979703356753,0.139157587482605,0.142629456154046,0.216822794691647
CHN2,NA,0.500742802499915,0.236870325467026,0.262917156952538,0.276912597854506,0.346205730678597
AC004593.3,NA,0.173053892215569,0.156167664670659,0.0836042201311662,0.145969599263012,0.161976047904192
NANOGP4,NA,0.0530685161832703,0.158049600672551,0.318583056287974,0.169970575872215,0.094017094017094
AC007255.8,NA,0.494256038042798,0.341759479414341,0.414923607239963,0.444181434883475,0.410148917532224
RP11-550A18.1,NA,0.0931005818786367,0,0.172220962744654,0.0275644222776392,0
PRR15,NA,0.221878182929314,0.446811977999593,0.419407122676185,0.440236927464469,0.352719494805459
ZNRF2P2,NA,0.203877642572758,0.223764930185611,0.401112637619395,0.416337221256472,0.479840744686817
TMSB4XP3,NA,0,0.185453067858594,0.10773785336971,0.0713206013815522,0
DPY19L2P3,NA,0.344984223697095,0.232183657926232,0.313824789072314,0.357711975762242,0.454275922097704
WIPF3,NA,0.414725457570715,0.613948973932335,0.375876065143952,0.411040360083621,0.815261601035312
SCRN1,NA,0.55871103316905,0.200919178786321,0.305778127173223,0.37551114201917,0.480391860429958
AC007285.6,NA,0.198876601720204,0.24160084254871,0.238777985223483,0.276826399859575,0.478497454800772
FKBP14,NA,0.454751879050918,0.222913642700085,0.295348876443459,0.385855740626302,0.34725435810471
