GeneA,GeneB
FOXP2,PLAUR
FOXP2,PLAUR
FOXP2,SRPX
FOXP2,SRPX2
FOXP3,BRCA1
FOXP3,CCR4
FOXP3,CDKN1A
FOXP3,ERBB2
FOXP3,IL10
FOXP3,IL2
FOXP3,IL2RA
FOXP3,SATB1
FOXP3,TLR10
FOXP3,USP21
FOXP3,ZNF205
FUBP1,CDKN1A
FUBP1,MYC
FUBP3,FGF9
FUS,AR
FUS,DDIT3
FUS,KLK3
FUS,MDM2
GABPA,ERBB2
GABPA,OXTR
GABPA,RPS3A
GABPA,TOMM70
GABPA,ZNF205
GABPB2,RPS3A
GATA2,ADH1A
GATA2,ANGPT2
GATA2,AR
GATA2,CYBB
GATA2,DPYSL2
GATA2,EPO
GATA2,ERVW-1
GATA2,FCER1A
GATA2,GATA1
GATA2,GATA1
GATA2,IL1RL1
GATA2,MS4A2
GATA2,NOS3
GATA2,PECAM1
GATA2,PPARG
GATA2,PRG2
GATA2,SPI1
GATA2,TSHB
GATA2,WT1
GATA4,AMH
GATA4,AMH
GATA4,CCND2
GATA4,CYP17A1
GATA4,ERBB2
GATA4,FABP2
GATA4,FCGR2B
GATA4,FCGR3B
GATA4,FGF10
GATA4,HAMP
GATA4,HDAC9
GATA4,IAPP
GATA4,IL5
GATA4,NOS3
GATA4,NPPA
GATA4,NPPB
GATA4,SGPL1
GATA4,SI
GATA4,STAR
GATA4,SUMO1
GATA6,APOA1
GATA6,CAV1
GATA6,CYP11A1
GATA6,CYP17A1
GATA6,CYP17A1
GATA6,DAB2
GATA6,DKK1
GATA6,PLAU
GATA6,SULT2A1
GATA6,VWF
GCM2,CASR
GFI1,BAX
GFI1,CDKN1A
GFI1,CYP27B1
GFI1,ELANE
GFI1,NF1
GLI2,BCL2
GLI2,BHLHE41
GLI2,CDH1
GLI2,FAS
GLI2,FOXA2
GLI2,FOXC2
GLI2,FOXE1
GLI2,FOXF1
GLI2,FOXF1
GLI2,FOXL1
GLI2,FST
GLI2,H2AFX
GLI2,IFITM5
GLI2,JUN
GLI2,MUC5AC
GLI2,PDGFRA
GLI2,SOCS1
GLI2,TNFRSF10B
GLI2,WNT2B
GLI3,HLA-G
GLI3,SMO
GLI3,VMP1
GLIS3,INS
GSC,GSC2
GTF2A1,TBP
GTF2B,BDKRB1
GTF2F1,BGLAP
GTF2I,HSPA5
GTF2I,SIRT1
GZF1,HOXA10
HAND2,DBH
HAND2,GATA4
HAND2,NPPA
HAND2,PHOX2A
HAX1,ATP2A2
HBP1,CDKN1A
HBP1,DNMT1
HBP1,MIF
HBP1,NCF1
HCFC1,E2F1
HCFC1,E2F4
HCFC1,MMACHC
HDAC1,ABCB1
HDAC1,ALOX15
HDAC1,APOC3
HDAC1,AR
HDAC1,BAMBI
HDAC1,BCL2A1
HDAC1,BIRC3
HDAC1,BIRC5
HDAC1,BRCA2
HDAC1,CCND1
HDAC1,CCND1
HDAC1,CCND2
HDAC1,CD1D
HDAC1,CD44
HDAC1,CD82
HDAC1,CDH1
HDAC1,CDH1
HDAC1,CDKN1A
HDAC1,CDKN1A
HDAC1,CDKN2A
HDAC1,CLDN7
HDAC1,COL1A2
HDAC1,COL1A2
HDAC1,CXCL8
HDAC1,CYP3A4
HDAC1,DEFB1
HDAC1,DNMT1
HDAC1,E2F1
HDAC1,EGFR
HDAC1,EGR1
HDAC1,EIF2AK1
HDAC1,EPCAM
HDAC1,ESR1
HDAC1,ESR1
HDAC1,FOS
HDAC1,GAD1
HDAC1,GRIN2B
HDAC1,HLA-DRA
HDAC1,HMGCS1
HDAC1,HSPA5
HDAC1,ICAM1
HDAC1,IGFBP3
HDAC1,IL2
HDAC1,KLF4
HDAC1,ABCB1
HDAC1,MGMT
HDAC1,MICA
HDAC1,MICB
HDAC1,MMP28
HDAC1,MMP9
HDAC1,NFKB1
HDAC1,NOS3
HDAC1,PCNA
HDAC1,PCNA
HDAC1,PHB
HDAC1,POU5F1
HDAC1,PSIP1
HDAC1,PTGS2
HDAC1,RARB
HDAC1,RECK
HDAC1,RECK
HDAC1,RECK
HDAC1,RECQL4
HDAC1,RELN
HDAC1,RGS10
HDAC1,RHOB
HDAC1,RUNX3
HDAC1,RUNX3
HDAC1,RUNX3
HDAC1,SERPINB5
HDAC1,SFRP1
HDAC1,SMAD7
HDAC1,SNAI2
HDAC1,SP1
HDAC1,SPP1
HDAC1,STAT3
HDAC1,TERT
HDAC1,TFF1
HDAC1,TJP1
HDAC1,TNFRSF10A
HDAC1,TP53
HDAC1,TXNIP
HDAC11,IL10
HDAC11,IL17A
HDAC11,MYC
HDAC11,TNF
HDAC11,TNFSF4
HDAC3,ALOX5
HDAC3,APOC3
HDAC3,CDH1
HDAC3,CDKN2A
HDAC3,CXCR4
HDAC3,EGFR
HDAC3,GAS2
HDAC3,GATA2
HDAC3,GCM1
HDAC3,GRHL1
HDAC3,GTF2I
HDAC3,JUN
HDAC3,LGALS9
HDAC3,LSS
HDAC3,MBD1
HDAC3,MMP2
HDAC3,MYC
HDAC3,PCK2
HDAC3,PRAM1
HDAC3,TLR9
HDAC3,TNF
HDAC3,ULBP1
HDAC3,VEGFA
HDAC5,FGF2
HDAC5,IGF2
HDAC5,MEF2A
HDAC5,MEF2A
HDAC5,SLC2A1
HDAC5,SLC2A4
HDAC5,SLC2A4
HDAC5,SLIT2
HDAC5,WT1
HDAC5,YY1
HDAC7,ACTN4
HDAC7,AKAP12
HDAC7,CDKN1A
HDAC7,CYP7A1
HDAC7,ESR1
HDAC7,HDC
HDAC7,HIF1A
HDAC7,HIF1A
HDAC7,MAML1
HDAC7,MEF2A
HDAC7,MEF2C
HDAC7,MEF2D
HDAC7,MMP10
HDAC7,NR4A1
HDAC9,APP
HDAC9,CDKN2A
HDAC9,CFLAR
HDAC9,CFLAR
HDAC9,CITED2
HDAC9,DIRAS3
HDAC9,ESR1
HDAC9,HSPA5
HDAC9,IGFBP1
HDAC9,IL18
HDAC9,MEF2A
HDAC9,MMP13
HDAC9,MYEF2
HDAC9,NFKB1
HDAC9,PRL
HDAC9,RELA
HDAC9,STAT6
HDAC9,TNFRSF10B
HDAC9,TP53
HEXIM1,CCND1
HEXIM1,VEGFA
HEYL,AR
HIF1A,ABCB1
HIF1A,ACE
HIF1A,ACE2
HIF1A,AGTR1
HIF1A,ALAS2
HIF1A,ALDOA
HIF1A,ALOX5AP
HIF1A,APEX1
HIF1A,AR
HIF1A,ARNT
HIF1A,ARNT2
HIF1A,ASS1
HIF1A,BAX
HIF1A,BID
HIF1A,BNIP3
HIF1A,BNIP3
HIF1A,CA9
HIF1A,CA9
HIF1A,CCND1
HIF1A,CCR7
HIF1A,CDH1
HIF1A,CTGF
HIF1A,CXCL12
HIF1A,CXCR4
HIF1A,CXCR4
HIF1A,E2F3
HIF1A,EDN1
HIF1A,EDNRB
HIF1A,EGLN1
HIF1A,EGLN3
HIF1A,ENO1
HIF1A,EPO
HIF1A,EPO
HIF1A,ERCC2
HIF1A,FAM162A
HIF1A,FGF2
HIF1A,GAPDH
HIF1A,GCK
HIF1A,HBEGF
HIF1A,HIF1A
HIF1A,ITGB2
HIF1A,KLK3
HIF1A,LDHA
HIF1A,LEP
HIF1A,LEP
HIF1A,LOX
HIF1A,MET
HIF1A,MICA
HIF1A,MIF
HIF1A,MMP2
HIF1A,MMP2
HIF1A,MUC1
HIF1A,MUC3A
HIF1A,NR3C1
HIF1A,NR4A1
HIF1A,NT5E
HIF1A,PFKFB3
HIF1A,PFKFB4
HIF1A,PGK1
HIF1A,PIK3CA
HIF1A,PLAU
HIF1A,PPARA
HIF1A,PPP1R3C
HIF1A,PTGES
HIF1A,RECK
HIF1A,RORA
HIF1A,SDHB
HIF1A,SERPINE1
HIF1A,SETD2
HIF1A,SETD2
HIF1A,SLC29A1
HIF1A,SLC2A1
HIF1A,SLC2A1
HIF1A,SOCS1
HIF1A,STAT3
HIF1A,TERT
HIF1A,TFRC
HIF1A,TGFB3
HIF1A,TGFB3
HIF1A,TIMP2
HIF1A,TLR2
HIF1A,TLR6
HIF1A,TUBB3
HIF1A,TWIST1
HIF1A,TWIST1
HIF1A,TWIST2
HIF1A,VEGFA
HIF1A,VEGFA
HIF1A,VEGFA
HIF1A,VEGFB
HIF1A,VHL
HIF1A,VIM
HIF1A,WASF3
HIF1A,XPC
HIF1A,ZNF217
HINFP,MBD2
HIPK2,ABCB1
HIPK2,CDKN1A
HIPK2,CTBP2
HIPK2,HIF1A
HIPK2,MEF2C
HIPK2,NOX1
HIPK2,TP53
HIPK2,VEGFA
HIPK2,VIM
HIVEP2,HLA-A
HIVEP2,HLA-B
HIVEP2,HLA-C
HIVEP2,HLA-E
HIVEP2,HLA-F
HIVEP2,HLA-G
HLF,DBP
HLF,RUNX1
HLTF,HERC2
HLTF,OCA2
HLX,BTG1
HLX,PAK1
HMGN1,FOS
HMGN1,PCNA
HMGN1,TFF1
HNF4A,ABCC6
HNF4A,ABCG5
HNF4A,ABCG8
HNF4A,ACAT2
HNF4A,AFP
HNF4A,AKR1C4
HNF4A,APOA1
HNF4A,APOA2
HNF4A,APOB
HNF4A,APOC3
HNF4A,C1QTNF5
HNF4A,CDKN1A
HNF4A,CEACAM1
HNF4A,CYP27A1
HNF4A,CYP2B6
HNF4A,CYP2C8
HNF4A,CYP2C9
HNF4A,CYP2C9
HNF4A,CYP2D6
HNF4A,CYP3A4
HNF4A,CYP7A1
HNF4A,FABP2
HNF4A,GCK
HNF4A,GFER
HNF4A,GH1
HNF4A,GPR39
HNF4A,HNF1A
HNF4A,KCNJ11
HNF4A,LDLR
HNF4A,LIPC
HNF4A,MMP7
HNF4A,MTTP
HNF4A,MYC
HNF4A,NPC1L1
HNF4A,NR1I2
HNF4A,PCSK9
HNF4A,PPARA
HNF4A,RNASE2
HNF4A,SERPINC1
HNF4A,SHBG
HNF4A,SLC22A6
HNF4A,SLC26A3
HNF4A,TBP
HNF4A,TCF7L2
HNF4A,UGT1A7
HNF4A,UGT2B7
HNRNPR,ASCL1
HOXA4,TH
HOXA5,ARHGEF1
HOXA5,PGR
HOXA5,PTN
HOXA5,TH
HOXA9,ARHGEF1
HOXA9,CDH3
HOXA9,ID2
HOXA9,MYCN
HOXA9,NFKB1
HOXA9,RELA
HOXA9,SELE
HOXA9,SHOX
HOXA9,VCAM1
HOXB13,TCF4
HOXB4,PROM1
HOXC6,IGFBP3
HOXC6,MME
HOXC8,TNFRSF11B
HOXD1,ITGB1
HOXD3,ITGA5
HOXD3,ITGAV
HOXD3,ITGB1
HOXD3,ITGB3
HOXD3,PLAU
HSF1,ABCB1
HSF1,ATG7
HSF1,BAG3
HSF1,BAG3
HSF1,CDKN1A
HSF1,FKBP4
HSF1,FUT4
HSF1,GUCA2B
HSF1,HLA-G
HSF1,HOPX
HSF1,HSD17B6
HSF1,HSP90B2P
HSF1,HSPA1A
HSF1,HSPA1B
HSF1,HSPA4
HSF1,HSPA4
HSF1,IL1B
HSF1,JUN
HSF1,LDHA
HSF1,MAP3K14
HSF1,MICA
HSF1,MICB
HSF1,NAT1
HSF1,NFKB1
HSF1,POLK
HSF1,RELA
HSF1,SERPINE1
HSF1,SESN3
HSF1,STIP1
HSF1,TNF
HSF1,UBB
HSF4,CRYGC
HSF4,DNASE2B
HSF4,DNASE2B
HSF4,HIF1A
HSF4,RAD51
HTATIP2,MMP2
HTATIP2,SPP1
HTATIP2,VEGFA
ID2,SNAI1
ID2,TERT
ID4,BRCA1
ID4,SOX2
IKBKB,CD44
IKBKB,CXCL8
IKBKB,MMP9
IKBKB,NOS2
IKBKB,TP53
IKBKB,VCAM1
IKZF1,FGFR4
ILF3,ACRV1
ILF3,BIRC5
ILF3,HLA-DQA1
ILF3,HLA-DRA
ILF3,HLA-DRA
ILF3,HLA-DRB1
ILF3,IL2
ILF3,PLAU
ING2,BCL2
ING2,MMP13
ING2,TMEM71
ING4,ANGPT1
ING4,ARL6IP5
ING4,BAX
ING4,BCL2
ING4,CASP3
ING4,CCND1
ING4,CDKN1A
ING4,CDKN1B
ING4,CDKN1B
ING4,CXCL8
ING4,NGF
ING4,NTRK1
ING4,PTGS2
ING4,SKP2
ING4,SPP1
ING4,TP53
IRF2,CIITA
IRF2,CXCR4
IRF2,DST
IRF2,ERAP2
IRF2,IFNB1
IRF2,IFNB1
IRF2,IFNGR1
IRF2,IL4
IRF2,TAP1
IRF3,ABCC2
IRF3,CCL2
IRF3,CCL5
IRF3,CXCL10
IRF3,IFNB1
IRF3,IFNB1
IRF3,IFNL1
IRF3,IRF5
IRF3,IRF7
IRF3,MAVS
IRF3,PURA
IRF3,SOCS2
IRF3,TLR3
IRF3,TLR4
IRF3,TNPO1
IRF5,PDLIM7
IRF5,TNF
IRF6,NR1H4
IRF7,ATF4
IRF7,CCL5
IRF7,CD80
IRF7,CXCL10
IRF7,IFNB1
IRF7,IFNB1
IRF7,IFNB1
IRF7,IFNL1
IRF7,IFNL2
IRF7,IFNL3
IRF7,NR1H4
IRF8,CD68
IRF8,CFLAR
IRF8,CYBB
IRF8,GAS2
IRF8,IL10
IRF8,IL12A
IRF8,IL1B
IRF8,NCF2
IRF8,NF1
IRF8,TLR3
IRF8,TLR4
IRF9,CCND2
IRF9,CDKN1A
IRF9,CDKN1B
IRF9,IFIT3
IRF9,IL27
IRF9,NCAM1
IRF9,PML
IRF9,SP100
JARID2,MYH6
JARID2,MYL7
JARID2,NPPA
JDP2,ATF3
JDP2,ATF3
JDP2,DDIT3
JUN,ABCB1
JUN,ACTA1
JUN,ALOX12
JUN,APOC3
JUN,APOM
JUN,APP
JUN,AR
JUN,AR
JUN,ATF3
JUN,BATF3
JUN,BCL2L1
JUN,BECN1
JUN,BEX2
JUN,BRCA1
JUN,CA2
JUN,CCK
JUN,CCL2
JUN,CCL5
JUN,CCND1
JUN,CCND1
JUN,CCND1
JUN,CD82
JUN,CDK5R1
JUN,CDKN1A
JUN,CDKN1A
JUN,CREM
JUN,CSF1
JUN,CSF2
JUN,CSTA
JUN,CTGF
JUN,CTSL
JUN,CXCL8
JUN,CXCL8
JUN,CYP11A1
JUN,CYP19A1
JUN,CYP1A2
JUN,CYP2J2
JUN,DCN
JUN,DDIT3
JUN,DDX21
JUN,EDN1
JUN,EGFR
JUN,ELN
JUN,ETS1
JUN,ETS2
JUN,EZH2
JUN,EZR
JUN,F3
JUN,FAS
JUN,FAS
JUN,FASLG
JUN,FGF7
JUN,VEGFD
JUN,FOSL1
JUN,GCLC
JUN,GJA1
JUN,GSTP1
JUN,HEY1
JUN,IBSP
JUN,IFNB1
JUN,IFNG
JUN,IFNG
JUN,IL12A
JUN,IL12B
JUN,IL1A
JUN,IL1B
JUN,IL2
JUN,IL2
JUN,IL23A
JUN,IL24
JUN,IL3
JUN,IL5RA
JUN,IL6
JUN,IL6
JUN,ITGAX
JUN,ITGB8
JUN,JUN
JUN,JUN
JUN,KRT16
JUN,LBP
JUN,LDHA
JUN,LGALS3
JUN,LOR
JUN,MAP3K1
JUN,MAPK8
JUN,MAPK8
JUN,MAT2A
JUN,MEF2D
JUN,MELTF
JUN,MGMT
JUN,MGP
JUN,MMP1
JUN,MMP1
JUN,MMP12
JUN,MMP13
JUN,MMP2
JUN,MMP20
JUN,MMP3
JUN,MMP3
JUN,MMP7
JUN,MMP7
JUN,MMP9
JUN,MMP9
JUN,MMP9
JUN,MSR1
JUN,MSR1
JUN,MYB
JUN,MYC
JUN,NAMPT
JUN,NEFL
JUN,NEIL1
JUN,NFKB2
JUN,NGF
JUN,NOS2
JUN,NOS2
JUN,NOS2
JUN,NOS3
JUN,NOX5
JUN,NPY
JUN,NQO1
JUN,NTS
JUN,OPRM1
JUN,OXTR
JUN,PCK2
JUN,PDHA1
JUN,PDK1
JUN,PENK
JUN,PGR
JUN,PLAT
JUN,PLAT
JUN,PLAU
JUN,PLAUR
JUN,PLAUR
JUN,POLD2
JUN,PPARA
JUN,PPARD
JUN,PTGS2
JUN,PTGS2
JUN,PTN
JUN,RARA
JUN,RARB
JUN,RARG
JUN,RELB
JUN,REN
JUN,RHOB
JUN,RUNX2
JUN,SLC19A1
JUN,SMAD7
JUN,SMN1
JUN,SOD2
JUN,SOX7
JUN,SPI1
JUN,SPRR1B
JUN,SPRR3
JUN,STAR
JUN,STMN1
JUN,SYK
JUN,TERT
JUN,TFF1
JUN,TIMP2
JUN,TNC
JUN,TNF
JUN,TNF
JUN,TNFRSF10A
JUN,TNFRSF1B
JUN,TP53
JUN,TP53
JUN,TP73
JUN,TXN
JUN,UGT2B15
JUN,VCAM1
JUN,VDR
JUN,VEGFA
JUND,BCL6
JUND,BCL6
JUND,CCL5
JUND,CCND1
JUND,CCR4
JUND,CD40LG
JUND,CDKN1A
JUND,CLU
JUND,CSTA
JUND,ERBB2
JUND,F3
JUND,FGFBP1
JUND,FOSL1
JUND,GADD45A
JUND,GAST
JUND,GCLC
JUND,IL3
JUND,IL5
JUND,IL6
JUND,ITGAV
JUND,ITGB3
JUND,IVL
JUND,MDM2
JUND,MDM2
JUND,MYB
JUND,MYB
JUND,MYB
JUND,NOS2
JUND,NQO1
JUND,NQO2
JUND,NTS
JUND,PLAT
JUND,PLAUR
JUND,PTGS2
JUND,SFTPD
JUND,SOX4
JUND,TGFB1
JUND,TIMP1
KAT2B,CDK2
KAT2B,CDKN1A
KAT2B,CDKN1B
KAT2B,CLOCK
KAT2B,CYP1B1
KAT2B,IRF7
KAT2B,LIN28A
KAT2B,NPAS2
KAT2B,RB1
KAT2B,SMAD4
KAT2B,TP73
KAT2B,YY1
KAT2B,ZEB1
KAT5,ERCC1
KAT5,GMPS
KAT5,HDC
KAT5,IL2
KAT5,STAT3
KDM2A,EREG
KDM2A,NANOG
KDM2A,SOX2
KDM4B,AR
KDM4B,CCNA1
KDM4B,CCND1
KDM4B,ESR1
KDM4B,WEE1
KDM4C,JAG1
KHSRP,RPL3
KLF12,PRL
KLF12,TFAP2A
KLF13,CCL5
KLF13,LDLR
KLF14,TGFBR2
KLF15,CLCNKA
KLF15,LRP5
KLF15,RBP3
KLF15,RHO
KLF15,RHO
KLF2,CCR5
KLF2,CCR7
KLF2,CDKN1A
KLF2,CXCR4
KLF2,FABP5
KLF2,IL2
KLF2,NOS3
KLF2,PPARG
KLF2,SELL
KLF2,THBD
KLF2,WEE1
KLF4,ALPI
KLF4,ATF3
KLF4,BDKRB2
KLF4,BIRC5
KLF4,CCNB1
KLF4,CCND1
KLF4,CCND1
KLF4,CD14
KLF4,CDH1
KLF4,CDH5
KLF4,CDKN1A
KLF4,CDKN1A
KLF4,CDKN1B
KLF4,CDKN1C
KLF4,CDX2
KLF4,CYP1A1
KLF4,GDF15
KLF4,GDF15
KLF4,GPA33
KLF4,HBA1
KLF4,HBA2
KLF4,HDC
KLF4,HSPA8
KLF4,IFITM3
KLF4,IL1B
KLF4,IL6
KLF4,IVL
KLF4,KRT19
KLF4,LAMA1
KLF4,LAMA3
KLF4,LXN
KLF4,MMP2
KLF4,NANOG
KLF4,ODC1
KLF4,PFKP
KLF4,RARA
KLF4,SOD1
KLF4,TAGLN
KLF4,THBD
KLF4,TP53
KLF4,TP53
KLF4,TP53
KLF4,VDR
KLF4,VEGFA
KLF4,ZNF750
KLF6,ASAH1
KLF6,ATF3
KLF6,CCND1
KLF6,CDH1
KLF6,CDKN1A
KLF6,CDKN1A
KLF6,CERS2
KLF6,CGB5
KLF6,DAPK2
KLF6,IGF1R
KLF6,KRT12
KLF6,LAMA1
KLF6,MMP9
KLF6,NOS2
KLF6,NOS2
KLF6,PMAIP1
KLF6,PSG3
KLF6,PSG5
KLF6,PSG5
KLF6,PTTG1
KLF6,TFPI2
KLF6,TXNIP
KLF7,SLC13A4
KLF8,CDH1
KLF8,CDH2
KLF8,EPSTI1
KLF8,FN1
KLF8,MMP14
KLF8,MMP9
KLF8,SLC22A3
KLF8,VIM
KLF9,PDCD5
KLF9,PGR
KLF9,PMAIP1
L3MBTL1,MYC
L3MBTL1,RUNX1
LCOR,CDH1
LCOR,CDKN1A
LHX4,POU1F1
LMO3,ASCL1
LMO3,ASCL1
LMO3,HES1
LMO4,BMP7
LMO4,BMP7
LMO4,BRCA1
LMO4,DLG4
LMO4,ESR1
LMO4,MTA1
LYL1,ANGPT2
LYL1,ERG
LYL1,NFKB1
LYL1,STMN1
MAF,CCND2
MAF,GCLC
MAF,IL4
MAF,IL4
MAF,IL5
MAF,ITGB7
MAF,MMP13
MAFA,INS
MAFA,PC
MAFB,CCND2
MAFF,OXTR
MAFK,NQO1
MAL,MMP9
MAL,MYL9
MAML1,EGR1
MAML1,HEY1
MAML1,TNFRSF12A
MBD1,ABCB1
MBD1,ALOX5
MBD1,IGF2
MBD1,IRF8
MBD1,MGMT
MBD1,SETDB1
MBD1,SETDB1
MCM2,SNF8
MCM5,STAT1
MDM2,DNMT3A
MDM4,TP53
MED1,AR
MED1,AURKA
MED1,SULT2A1
MED1,UBE2C
MED1,VDR
MED23,KISS1
MED23,TXNIP
MEF2A,COX6A1
MEF2A,JUN
MEF2A,JUN
MEF2A,MAPK14
MEF2A,MAPK7
MEF2A,MEF2A
MEF2A,MMP10
MEF2A,NRF1
MEF2A,PPARGC1A
MEF2A,SLC2A4
MEF2A,SLC2A4
MEF2A,SOST
MEF2A,TNNI3
MEF2C,CDKL5
MEF2C,CPT1B
MEF2C,JUN
MEF2C,JUN
MEF2C,JUN
MEF2C,MAPK7
MEF2C,MECP2
MEF2C,NR4A1
MEF2C,SOST
MEF2C,VEGFA
MEF2D,ATF3
MEF2D,ATM
MEF2D,CD14
MEF2D,HDAC7
MEF2D,JUN
MEF2D,SOST
MEIS1,AR
MEIS1,ITGA9
MEIS1,PF4
MEIS1,SOX3
MEIS2,IL17RB
MEN1,BRCA1
MEN1,CASP8
MEN1,CDKN1B
MEN1,CDKN2C
MEN1,GAST
MEN1,GATA3
MEN1,JUND
MEN1,PRL
MEN1,RAD51
MEN1,RAD51AP1
MEN1,TERT
MKL1,COL1A1
MKL1,SCAI
MKL1,SRF
MKL1,TAGLN
MLLT10,BAX
MLLT10,CDKN1A
MLLT10,MDM2
MLX,ODC1
MLXIPL,TXNIP
MSC,CDC25A
MSC,CDC6
MSC,CTLA4
MSC,DKK1
MSC,FOXP3
MSC,IFNG
MSC,IL10
MSC,IL2RA
MSC,LTA
MSC,MCM7
MSC,MMP2
MTA1,ALOX15
MTA1,ARNTL
MTA1,BCAS3
MTA1,BCL2L1
MTA1,BRCA1
MTA1,CDH1
MTA1,CDKN2A
MTA1,EGFR
MTA1,EPHA2
MTA1,ESR1
MTA1,ESR1
MTA1,HDAC1
MTA1,ITGB3BP
MTA1,MMP9
MTA1,MNAT1
MTA1,MTA3
MTA1,MYC
MTA1,NOS2
MTA1,PTEN
MTA1,RNF144A
MTA1,SMAD7
MTA1,SNAI1
MTA1,SNAI2
MTA1,SUMO2
MTA1,TFF1
MTF1,ACO1
MTF1,GCLC
MTF1,MCAT
MTF1,PGF
MTF1,PRNP
MTF1,SNCB
MTF1,SOD1
MXD1,ODC1
MXD1,PTEN
MXD1,TERT
MXD1,TERT
MXD1,TERT
MXD4,ODC1
MZF1,PADI1
MXI1,MYC
MXI1,MYCN
MYBBP1A,SFTPB
MYBL1,DHRS2
MYBL1,NCL
MYBL2,CCNA1
MYBL2,CCND1
MYBL2,COL1A1
MYBL2,MYBL2
MYBL2,MYC
MYBL2,NCL
MYBL2,PSG1
MYBL2,SP1
MYC,ASS1
MYC,ATF3
MYC,AXIN2
MYC,BAG2
MYC,BCL2
MYC,BMI1
MYC,BRD7
MYC,CAD
MYC,CBFB
MYC,CCNA2
MYC,CCNB1
MYC,CCND1
MYC,CCND1
MYC,CCND2
MYC,CCND2
MYC,CCNE1
MYC,PROM1
MYC,CD33
MYC,CD38
MYC,CDC25C
MYC,CDC34
MYC,CDCA7
MYC,CDH3
MYC,CDK2
MYC,CDK4
MYC,CDK4
MYC,CDK6
MYC,CDKN1A
MYC,CDKN1A
MYC,CDKN1A
MYC,CEBPA
MYC,CEBPA
MYC,CFLAR
MYC,CHEK1
MYC,CHEK2
MYC,CREBBP
MYC,CXCR4
MYC,CYP3A4
MYC,DDX18
MYC,DKK1
MYC,DKK1
MYC,EBNA1BP2
MYC,EP300
MYC,FASLG
MYC,FASLG
MYC,FMR1
MYC,FOXM1
MYC,FUT3
MYC,GATA1
MYC,GATA4
MYC,HDAC2
MYC,HLA-A
MYC,HLA-B
MYC,HLA-C
MYC,HLA-E
MYC,HLA-F
MYC,HLA-G
MYC,HNRNPA1
MYC,HNRNPA2B1
MYC,HSPA4
MYC,ID2
MYC,IER3
MYC,IGF2BP1
MYC,IL6
MYC,IPO7
MYC,JUNB
MYC,KRAS
MYC,LDHA
MYC,MAPK1
MYC,MME
MYC,MST1
MYC,MTDH
MYC,NDRG1
MYC,NDRG1
MYC,NFE2
MYC,NOL7
MYC,ODC1
MYC,ODC1
MYC,PCNA
MYC,PGK1
MYC,PMAIP1
MYC,PRDX3
MYC,PRODH
MYC,PTBP1
MYC,RCC1
MYC,SART3
MYC,SFRP1
MYC,SHMT1
MYC,SRSF1
MYC,ST3GAL1
MYC,ST3GAL3
MYC,ST3GAL4
MYC,SURF1
MYC,SURF2
MYC,TERT
MYC,TERT
MYC,TFAM
MYC,TFAP4
MYC,TFRC
MYC,TLX1
MYC,TNFRSF10B
MYC,TOP1MT
MYC,TP53
MYC,TP53
MYC,TP73
MYC,UBE2C
MYC,VEGFA
MYC,VEGFA
MYC,WRN
MYC,XPO1
MYOCD,ACTG2
MZF1,BLMH
MZF1,CD34
MZF1,CDH2
MZF1,MMP2
MZF1,PIK3R3
MZF1,TERT
NAB1,MSLN
NAB2,BCAR1
NAB2,RBL2
NANOG,AFP
NANOG,CCND1
NANOG,CDC25A
NANOG,CDC25A
NANOG,CDK6
NANOG,CDK6
NANOG,CDX2
NANOG,CGA
NANOG,DKK1
NANOG,FGF4
NANOG,KDR
NANOG,GATA2
NANOG,GATA4
NANOG,GATA6
NANOG,GDF3
NANOG,KDR
NANOG,KLF2
NANOG,L1TD1
NANOG,LAMB1
NANOG,LXN
NANOG,MTF2
NANOG,NODAL
NANOG,POU5F1
NANOG,SEMA6A
NANOG,SOX1
NANOG,YES1
NCOA1,CDKN1A
NCOA1,EPO
NCOA2,AR
NCOA3,BCL2
NCOA3,BRCA1
NCOA3,EPO
NCOA3,ERBB2
NCOA3,MMP10
NCOA3,MMP7
NCOA3,PLAC1
NCOA4,AR
NCOA4,AR
NCOA4,KLK3
NCOA4,TFF1
NCOA6,CYP2C9
NCOA6,CYP3A4
NCOA6,FOS
NCOA6,HSF1
NCOR1,AR
NCOR1,AR
NCOR1,ESR1
NCOR1,G0S2
NCOR1,IGF1
NCOR1,IGFBP3
NCOR1,PPARG
NCOR1,SNAI2
NCOR2,AR
NCOR2,AR
NCOR2,IGF1
NCOR2,MYCN
NCOR2,NR1I2
NCOR2,PCK2
NEAT1,CXCL8
NELFB,TFF1
NELFB,TFF1
NELFCD,CCND1
NELFCD,CDKN1A
NELFCD,CTNNB1
NFAT5,CCL2
NFAT5,CYP3A7
NFAT5,LTB
NFAT5,TNF
NFATC1,CD3G
NFATC1,CD3G
NFATC1,CYP2E1
NFATC1,EGR3
NFATC1,ICAM1
NFATC1,IFNG
NFATC1,IL2
NFATC1,SP1
NFE2L1,CDK11B
NFE2L1,NQO1
NFIA,CDKN1A
NFIA,PCK2
NFIB,CDKN1A
NFIB,MBP
NFIB,WFDC2
NFIC,FHL5
NFIC,ALAS1
NFIC,C4BPB
NFIC,CCL2
NFIC,COL18A1
NFIC,COL1A1
NFIC,CYP17A1
NFIC,CYP17A1
NFIC,CYP1A1
NFIC,FABP7
NFIC,GFAP
NFIC,GTF3C1
NFIC,GTF3C2
