GeneA,GeneB
MYCN,CTSD
MYCN,DDB1
MYCN,DKK3
MYCN,EFNB3
MYCN,GRHL1
MYCN,HDAC2
MYCN,HLA-A
MYCN,HLA-B
MYCN,HLA-C
MYCN,HLA-E
MYCN,HLA-F
MYCN,HLA-G
MYCN,HMGA1
MYCN,ID2
MYCN,IFNG
MYCN,LRRN3
MYCN,MCM10
MYCN,MCM2
MYCN,MCM3
MYCN,MCM4
MYCN,MCM5
MYCN,MCM6
MYCN,MCM7
MYCN,MCM7
MYCN,MCM8
MYCN,MDM2
MYCN,MXI1
MYCN,MYBL2
MYCN,NDRG1
MYCN,NDRG1
MYCN,NDRG1
MYCN,NES
MYCN,NGFR
MYCN,NTRK1
MYCN,SKP2
MYCN,TP53
MYCN,TP53
MYCN,TP53INP1
MZF1,BLMH
MZF1,CD34
MZF1,CDH2
MZF1,MMP2
MZF1,PIK3R3
MZF1,TERT
NAB1,MSLN
NAB2,BCAR1
NAB2,RBL2
NCOR2,AR
NCOR2,AR
NCOR2,IGF1
NCOR2,MYCN
NCOR2,NR1I2
NCOR2,PCK2
NELFB,TFF1
NELFB,TFF1
NELFCD,CCND1
NELFCD,CDKN1A
NELFCD,CTNNB1
NFATC1,CD3G
NFATC1,CD3G
NFATC1,CYP2E1
NFATC1,EGR3
NFATC1,ICAM1
NFATC1,IFNG
NFATC1,SP1
NFATC2,CD3G
NFATC2,EGR3
NFATC2,ENPP2
NFATC2,FOXP3
NFATC2,IFNG
NFATC2,MDM2
NFATC2,TERT
NFE2L2,BRCA1
NFE2L2,CAT
NFE2L2,CFTR
NFE2L2,CFTR
NFE2L2,CXCL8
NFE2L2,GCLC
NFE2L2,GCLC
NFE2L2,GSS
NFE2L2,GSTA1
NFE2L2,GSTA1
NFE2L2,HBB
NFE2L2,HMOX1
NFE2L2,HMOX1
NFE2L2,HMOX1
NFE2L2,KRT16
NFE2L2,MTHFR
NFE2L2,NQO1
NFE2L2,NQO1
NFE2L2,NQO1
NFE2L2,SDHB
NFE2L2,SOD1
NFE2L2,SOD2
NFE2L2,UGT2B7
NFIX,CDKN1A
NFIX,CHI3L1
NFKBIA,CCL5
NFKBIA,CD40
NFKBIA,CD58
NFKBIA,CXCL8
NFKBIA,EBI3
NFKBIA,FAS
NFKBIA,ICAM1
NFKBIA,IFNB1
NFKBIA,IL1B
NFKBIA,MMP1
NFKBIA,MMP3
NFKBIA,MMP9
NFKBIA,NFKB1
NFKBIA,NFKB1
NFKBIA,NFKB1
NFKBIA,NOS2
NFKBIA,PON2
NFKBIA,RELA
NFKBIA,RELA
NFKBIA,RELA
NFKBIA,S100A6
NFKBIA,TNFSF10
NFKBIA,TRAF1
NFYC,ABCB1
NFYC,CCND2
NFYC,CDKN1B
NFYC,FAS
NFYC,FDPS
NFYC,FOS
NFYC,FXR2
NFYC,GFI1B
NFYC,HBB
NFYC,HOXB7
NFYC,LPIN1
NFYC,SOX18
NFYC,SOX3
NOTCH3,APOD
NOTCH3,ASPH
NOTCH3,HES1
NPAS3,VGF
NR0B2,APOC3
NR0B2,CYP27A1
NR0B2,CYP7A1
NR0B2,CYP8B1
NR0B2,E2F1
NR0B2,G6PC
NR0B2,PCK2
NR0B2,PCK2
NR0B2,PTGS2
NR1D1,ARNTL
NR1H2,ABCA1
NR1H2,ABCG1
NR1H2,ABCG4
NR1H3,ABCA1
NR1H3,ABCA1
NR1H3,ABCG1
NR1H3,ABCG4
NR1H3,BHLHE40
NR1H3,CETP
NR2C2,LHCGR
NR2C2,OXT
NR2F2,E2F1
NR2F2,HEY1
NR2F2,HEY2
NR2F2,NTS
NR2F2,POU5F1
NR2F2,PPARA
NR2F2,TFAP2A
NR2F6,APOA2
NR2F6,APOB
NR2F6,APOC3
NR2F6,CYP19A1
NR2F6,LHCGR
NR5A2,ABCB11
NR5A2,ABCG5
NR5A2,ABCG8
NR5A2,CCNE1
NR5A2,CETP
NR5A2,CYP11A1
NR5A2,CYP11B1
NR5A2,CYP19A1
NR5A2,HSD3B2
NR5A2,HSD3B2
NR5A2,NR5A2
NR5A2,SLC10A2
NR5A2,STAR
NRF1,CAPNS1
NRF1,COX6A1
NRF1,CXCR4
NRF1,FMR1
NRF1,FMR1
NRF1,FXR2
NRF1,GALNT3
NRF1,IDE
NRF1,NQO1
NRF1,PRDX3
NRF1,PRDX5
NRF1,SDHB
NRF1,SLC46A1
NRF1,SNRPN
NRF1,SPAST
NRF1,TOMM34
NRL,NR2E3
NRL,PDE6B
NRL,RBP3
NRL,RHO
NRL,RHO
OTX1,BEST1
PA2G4,AGR2
PA2G4,AR
PA2G4,E2F1
PA2G4,E2F1
PA2G4,KLK3
PBX2,EMX2
PBX2,FMO3
PBX2,MEIS1
PBX2,PF4
PBX2,UGT2B17
PBX2,VCP
PCGF2,HOXA7
PCGF2,HOXA7
PCGF2,ZEB1
PCGF2,ZEB2
PER1,BAX
PER1,BCL2
PER1,SLC5A1
PHB2,ARNT
PHB2,BTG2
PHF8,CDC20
PIAS2,AR
PIAS2,LRRN3
PIAS2,MUC1
PIAS2,MYCN
PIAS4,MUC1
PIAS4,VDR
PIR,NFKB1
PLAGL1,ABCC6
PLAGL1,SDHB
PLAGL2,IGF2
PLAGL2,METAP2
PLAGL2,NCF2
PLAGL2,SFTPC
PML,BAX
PML,CASP3
PML,CCND1
PML,CCNT1
PML,CDKN1A
PML,EAF2
PML,EGFR
PML,EP300
PML,FLT3
PML,GRIP1
PML,HCK
PML,HIPK2
PML,IFNB1
PML,NR4A1
PML,PML
PML,TNFAIP3
PML,TNFSF10
PML,TP53
PML,UBA7
POLR1A,E2F1
POU2F1,AR
POU2F1,BDKRB1
POU2F1,CAPN6
POU2F1,CCND1
POU2F1,CDX2
POU2F1,GADD45A
POU2F1,GADD45A
POU2F1,GATA1
POU2F1,GCM1
POU2F1,GFI1B
POU2F1,GNRH1
POU2F1,HBG1
POU2F1,HIST2H2BE
POU2F1,HPGDS
POU2F1,ID1
POU2F1,IL2RA
POU2F1,IL4
POU2F1,IL5
POU2F1,LCT
POU2F1,LGALS4
POU2F1,MAD2L1
POU2F1,PLAU
POU2F1,POU2AF1
POU2F1,PTGIR
POU2F1,RPTOR
POU2F1,RRM2B
POU2F1,SDC4
POU2F1,SNAI2
POU2F1,SNAI2
POU2F1,SNAPC1
POU2F1,SPP1
POU2F1,ST6GAL1
POU2F1,TK1
POU2F1,TWIST1
POU2F1,TWIST1
POU2F1,TXNRD1
POU2F1,UGT2B7
POU2F1,VCAM1
POU2F1,VWF
POU2F1,VWF
POU2F2,HBB
POU2F2,HLA-DOB
POU2F2,HLA-DRA
POU2F2,ID2
POU2F2,IL5
POU2F2,SPI1
POU2F2,SPIB
POU2F2,SPP1
POU2F2,TK1
POU2F3,SPRR2A
POU5F1,BMP4
POU5F1,CDKN1A
POU5F1,CDX2
POU5F1,DDC
POU5F1,DKK1
POU5F1,DLX5
POU5F1,EOMES
POU5F1,FGF4
POU5F1,GADD45A
POU5F1,GATA6
POU5F1,HLX
POU5F1,ID2
POU5F1,ITGA6
POU5F1,L1TD1
POU5F1,LEFTY1
POU5F1,NANOG
POU5F1,NANOG
POU5F1,SEMA6A
POU5F1,SOX2
POU5F1,SPP1
POU5F1,TBX18
POU5F1,TDGF1
POU5F1,THY1
POU5F1,ZFP42
PRDM1,CIITA
PRDM1,GCSAM
PRDM1,LMO2
PRDM1,MKI67
PRDM1,MYC
PRDM1,PCNA
PTMA,CDKN1A
PTMA,IDO1
PTMA,IDO2
PTMA,TLR9
RARA,ABCC3
RARA,ANXA8
RARA,CCNA1
RARA,CDKN1A
RARA,CRABP1
RARA,CRH
RARA,CXCR5
RARA,CYP1A1
RARA,ETS1
RARA,FGFBP1
RARA,GNRH2
RARA,HCK
RARA,HNF4A
RARA,HSD17B2
RARA,HSD17B2
RARA,ICAM1
RARA,MACROD1
RARA,MAOB
RARA,MUC5AC
RARA,NR1I3
RARA,PLAU
RARA,PRKCA
RARA,RARB
RARA,RPTOR
RARA,SCD
RARA,SFTPB
RARA,THBD
RARA,THBD
RARG,BGLAP
RARG,CYP19A1
RARG,ICAM1
RARG,RARB
RARG,THBD
RBMX,EGR1
RBMX,FOS
RBMX,FOSL1
RBMX,JUNB
RBMX,JUND
RBMX,KIT
RBMX,ROS1
RBMX,TXNIP
RBPJ,CR2
RBPJ,IL6
RBPJ,IL6
RBPJ,NFKB1
RBPJ,PTEN
RELA,ABCA1
RELA,ABCB1
RELA,ABCB1
RELA,ABCG2
RELA,ADORA1
RELA,ADORA2A
RELA,ADORA3
RELA,AGER
RELA,AGT
RELA,AKT1
RELA,AKT2
RELA,ALOX5
RELA,ALOX5AP
RELA,AMH
RELA,AR
RELA,AR
RELA,BACE1
RELA,BAD
RELA,BAX
RELA,BAX
RELA,BCL2
RELA,BCL2
RELA,BCL2
RELA,BCL2A1
RELA,BCL2A1
RELA,BCL2L1
RELA,BCL2L1
RELA,BCL2L1
RELA,BCL2L11
RELA,BCL3
RELA,BDKRB1
RELA,BGN
RELA,BHMT
RELA,BIRC2
RELA,BIRC2
RELA,BIRC2
RELA,BIRC3
RELA,BIRC3
RELA,BIRC3
RELA,BIRC5
RELA,BIRC5
RELA,BMP2
RELA,BRCA2
RELA,BTG2
RELA,CARD8
RELA,CARM1
RELA,CASP3
RELA,CASP9
RELA,CCK
RELA,CCL11
RELA,CCL11
RELA,CCL13
RELA,CCL19
RELA,CCL2
RELA,CCL2
RELA,CCL20
RELA,CCL20
RELA,CCL22
RELA,CCL3
RELA,CCL3
RELA,CCL4
RELA,CCL5
RELA,CCL5
RELA,CCNB1
RELA,CCNB1
RELA,CCND1
RELA,CCND1
RELA,CCND1
RELA,CCND2
RELA,CCR2
RELA,CCR3
RELA,CCR5
RELA,CCR7
RELA,CCR7
RELA,CD28
RELA,CD38
RELA,CD40
RELA,CD40
RELA,CD40LG
RELA,CD58
RELA,CD69
RELA,CD74
RELA,CD80
RELA,CD83
RELA,CD86
RELA,CD86
RELA,CDH1
RELA,CDK4
RELA,CDK6
RELA,CDKN1A
RELA,CDKN1A
RELA,CEACAM1
RELA,CFI
RELA,CFLAR
RELA,CFLAR
RELA,CFLAR
RELA,CFTR
RELA,COL1A1
RELA,COL1A2
RELA,COL2A1
RELA,COL7A1
RELA,CR2
RELA,CREB3
RELA,CRHR1
RELA,CRP
RELA,CRP
RELA,CSF1
RELA,CSF1
RELA,CSF2
RELA,CSNK2A1
RELA,CTSB
RELA,CXCL1
RELA,CXCL1
RELA,CXCL10
RELA,CXCL10
RELA,CXCL12
RELA,CXCL2
RELA,CXCL5
RELA,CXCL8
RELA,CXCL8
RELA,CXCL8
RELA,CXCR2
RELA,CXCR2
RELA,CXCR4
RELA,CXCR4
RELA,CYP19A1
RELA,CYP1A1
RELA,CYP27B1
RELA,CYP2E1
RELA,CYP3A4
RELA,CYP3A7
RELA,DRD2
RELA,E2F1
RELA,EBI3
RELA,EDN1
RELA,EGFR
RELA,EGR1
RELA,ELF3
RELA,EPAS1
RELA,EPCAM
RELA,ERAP1
RELA,ERAP2
RELA,F3
RELA,F8
RELA,FAF1
RELA,FAS
RELA,FAS
RELA,FAS
RELA,FASLG
RELA,FASLG
RELA,FBP1
RELA,FGF7
RELA,FGF8
RELA,VEGFD
RELA,FLT4
RELA,FN1
RELA,FN1
RELA,FOXO3
RELA,FOXP3
RELA,FOXP3
RELA,GADD45G
RELA,GATA3
RELA,GCLC
RELA,GFAP
RELA,GFAP
RELA,GKN2
RELA,GNRH2
RELA,GRIN1
RELA,GSK3A
RELA,GSTP1
RELA,GTF2B
RELA,HBEGF
RELA,HDAC1
RELA,HDAC7
RELA,HES1
RELA,HIF1A
RELA,HLA-A
RELA,HLA-F
RELA,HMOX1
RELA,HPSE
RELA,HSD11B2
RELA,HYAL1
RELA,ICAM1
RELA,ICAM1
RELA,IER3
RELA,IFNB1
RELA,IFNB1
RELA,IFNG
RELA,IFNG
RELA,IGF2BP2
RELA,IL10
RELA,IL12A
RELA,IL12B
RELA,IL12B
RELA,IL17C
RELA,IL18
RELA,IL18
RELA,IL1A
RELA,IL1B
RELA,IL1B
RELA,IL1RN
RELA,IL23A
RELA,IL23A
RELA,IL2RA
RELA,IL4
RELA,IL6
RELA,IL6
RELA,IL6
RELA,IRF1
RELA,IRF1
RELA,IRF4
RELA,IRF7
RELA,IRF7
RELA,ITGAX
RELA,JUNB
RELA,KDM2A
RELA,KLK3
RELA,LCN2
RELA,LCN2
RELA,LIPE
RELA,LPL
RELA,MADCAM1
RELA,MAT2A
RELA,MCL1
RELA,MCL1
RELA,MCL1
RELA,MGMT
RELA,MICA
RELA,MIF
RELA,MMP1
RELA,MMP1
RELA,MMP12
RELA,MMP13
RELA,MMP14
RELA,MMP2
RELA,MMP3
RELA,MMP9
RELA,MMP9
RELA,MMP9
RELA,MUC17
RELA,MUC2
RELA,MUC5AC
RELA,MUC5B
RELA,MUC6
RELA,MYC
RELA,MYC
RELA,MYC
RELA,NAMPT
RELA,NCAM1
RELA,NCOR1
RELA,NCOR2
RELA,NFKB1
RELA,NFKB1
RELA,NFKBIA
RELA,NFKBIA
RELA,NFKBIA
RELA,NFKBIZ
RELA,NLRP2
RELA,NOLC1
RELA,NOS1
RELA,NOS2
RELA,NOS2
RELA,NOS3
RELA,NOX4
RELA,NOX5
RELA,NPPB
RELA,NRF1
RELA,OLFM4
RELA,OLR1
RELA,OPTN
RELA,OXTR
RELA,PCK2
RELA,PCYT2
RELA,PDK4
RELA,PGR
RELA,PIGR
RELA,PLA2G2A
RELA,PLAU
RELA,PLAUR
RELA,PLAUR
RELA,PLIN1
RELA,POU2F2
RELA,PPARA
RELA,PPARD
RELA,PPIG
RELA,PROX1
RELA,PSMB10
RELA,PSMB9
RELA,PTAFR
RELA,PTEN
RELA,PTEN
RELA,PTGER4
RELA,PTGES
RELA,PTGFR
RELA,PTGS2
RELA,PTGS2
RELA,PTGS2
RELA,PTHLH
RELA,PTPN13
RELA,PTPN6
RELA,REPS2
RELA,RGS4
RELA,RIPK2
RELA,S100A6
RELA,SAA1
RELA,SAA2
RELA,SDC1
RELA,SELE
RELA,SELE
RELA,SERPINA3
RELA,SERPINB1
RELA,SERPINE1
RELA,SERPINE1
RELA,SFTPA1
RELA,SIRT1
RELA,SLC25A27
RELA,SLC9A2
RELA,SNAI1
RELA,SNAI1
RELA,SOCS3
RELA,SOD2
RELA,SOD2
RELA,STAT1
RELA,STAT3
RELA,STAT4
RELA,STK39
RELA,TAP1
RELA,TAP2
RELA,TAPBP
RELA,TBP
RELA,TBP
RELA,TBX21
RELA,TERT
RELA,TF
RELA,TF
RELA,TFF1
RELA,TFF3
RELA,TFF3
RELA,THBD
RELA,TIMP1
RELA,TLR2
RELA,TLR3
RELA,TLR3
RELA,TLR7
RELA,TLR9
RELA,TNC
RELA,TNC
RELA,TNF
RELA,TNF
RELA,TNFAIP3
RELA,TNFAIP3
RELA,TNFRSF10A
RELA,TNFRSF10B
RELA,TNFRSF10B
RELA,TNFRSF13C
RELA,TNFRSF9
RELA,TNFSF10
RELA,TNFSF10
RELA,TNFSF10
RELA,TNFSF14
RELA,TNIP3
RELA,TP53
RELA,TRAF1
RELA,TRAF1
RELA,TRAF2
RELA,TRAF2
RELA,TRAF2
RELA,TRIB3
RELA,TRIM21
RELA,TRPC1
RELA,TSLP
RELA,TWIST1
RELA,UPP1
RELA,VCAM1
RELA,VCAM1
RELA,VEGFA
RELA,VEGFA
RELA,VEGFA
RELA,VWF
RELA,WT1
RELA,XIAP
RELA,XIAP
RELA,XIAP
RELA,YY1
RELA,YY1
RFX3,FGF1
RFX3,IL5RA
RFX3,MAP1A
RFX5,COL1A2
RFX5,HDAC2
RFX5,HLA-DMA
RFX5,HLA-DMB
RFX5,HLA-DOA
RFX5,HLA-DOB
RFX5,HLA-DPA1
RFX5,HLA-DPB1
RFX5,HLA-DQA1
RFX5,HLA-DQA2
RFX5,HLA-DQB1
RFX5,HLA-DQB2
RFX5,HLA-DRA
RFX5,HLA-DRB1
RFX5,HLA-DRB5
RFX5,IFNG
RFXANK,HLA-DMA
RFXANK,HLA-DMB
RFXANK,HLA-DOA
RFXANK,HLA-DOB
RFXANK,HLA-DPA1
RFXANK,HLA-DPB1
RFXANK,HLA-DQA1
RFXANK,HLA-DQA2
RFXANK,HLA-DQB1
RFXANK,HLA-DQB2
RFXANK,HLA-DRA
RFXANK,HLA-DRB1
RFXANK,HLA-DRB5
RFXAP,HLA-DMA
RFXAP,HLA-DMB
RFXAP,HLA-DOA
RFXAP,HLA-DOB
RFXAP,HLA-DPA1
RFXAP,HLA-DPB1
RFXAP,HLA-DQA1
RFXAP,HLA-DQA2
RFXAP,HLA-DQB1
RFXAP,HLA-DQB2
RFXAP,HLA-DRA
RFXAP,HLA-DRB1
RFXAP,HLA-DRB5
RORA,APOA5
RORA,E2F1
RORA,NPSR1
RORA,NR1D1
RORA,TUBA1B
RREB1,KLK3
RREB1,SLC39A3
RXRA,ABCA1
RXRA,ABCB11
RXRA,ABCC3
RXRA,CGB5
RXRA,CPT1B
RXRA,CXCR5
RXRA,CYP3A4
RXRA,CYP7A1
RXRA,GNRH2
RXRA,HNF1A
RXRA,HNF4A
RXRA,HSD17B2
RXRA,HSD17B2
RXRA,IL2RA
RXRA,IL2RB
RXRA,IL2RG
RXRA,NOL7
RXRA,PLD1
RXRA,SERPINC1
RXRA,THBD
RXRA,TLR10
SCAND1,ZNF202
SF1,AMH
SF1,AMH
SF1,CYP11A1
SF1,HSD3B2
SF1,LHB
SF1,MC2R
SF1,NR0B1
SF1,SF3B1
SF1,SOX9
SF1,STAR
SF1,SULT2A1
SF1,SULT2A1
SF1,TCERG1
SF1,U2AF2
SFPQ,ADARB2
SFPQ,CXCL8
SFPQ,NEAT1
SFPQ,STAT6
SFPQ,TH
SIN3A,E2F1
SIN3A,KLK3
SKI,FHL2
SKI,MDM2
SLA2,CD69
SLC2A4RG,SLC2A4
SMAD1,CXCL2
SMAD1,IBSP
SMAD1,TNFRSF11B
SMAD3,AHR
SMAD3,ANGPTL4
SMAD3,APOC3
SMAD3,BAMBI
SMAD3,BGLAP
SMAD3,CCND2
SMAD3,CDKN1A
SMAD3,CDKN1A
SMAD3,COL7A1
SMAD3,CYP17A1
SMAD3,CYP7A1
SMAD3,EPO
SMAD3,FOXA2
SMAD3,FOXP3
SMAD3,FST
SMAD3,FSTL3
SMAD3,GLI2
SMAD3,JUN
SMAD3,LTBP4
SMAD3,MMP9
SMAD3,MXD1
SMAD3,MYC
SMAD3,POR
SMAD3,PTHLH
SMAD3,SERPINE1
SMAD3,SERPINE1
SMAD3,SMAD7
SMAD3,SMAD7
SMAD3,TERT
SMAD3,TERT
SMAD3,TGFB1
SMAD3,TNC
SMAD3,VDR
SMAD3,VEGFA
SMAD3,ZFP36
SMAD4,AHR
SMAD4,APOC3
SMAD4,BAMBI
SMAD4,BCL2
SMAD4,BGLAP
SMAD4,BTRC
SMAD4,CDKN1A
SMAD4,CDKN2B
SMAD4,COL7A1
SMAD4,DACH1
SMAD4,EPO
SMAD4,FBXO32
SMAD4,FSTL3
SMAD4,GLI1
SMAD4,HP
SMAD4,JUN
SMAD4,MYC
SMAD4,POR
SMAD4,RUNX1T1
SMAD4,SERPINE1
SMAD4,SKIL
SMAD4,SMAD7
SMAD4,TGFB1
SMAD4,TNC
SMAD4,UCP2
SMAD4,ZFP36
SMAD7,CDK1
SMAD7,CDKN1A
SMAD7,CDKN2B
SMAD7,HMOX1
SMAD7,KRT14
SMAD7,MET
SMAD7,MYC
SMAD7,TGFB1
SMAD7,TGFBR1
SMARCA4,ABCG2
SMARCA4,CAD
SMARCA4,CCND1
SMARCA4,CD44
SMARCA4,CDH1
SMARCA4,CDKN1A
SMARCA4,CDKN2A
SMARCA4,FOS
SMARCA4,MECOM
SMARCB1,CD44
SMARCB1,CDKN2A
SMURF2,KLF5
SNAI1,CDH1
SNAI1,CDH1
SNAI1,CDH2
SNAI1,CLDN3
SNAI1,CXADR
SNAI1,FN1
SNAI1,HBEGF
SNAI1,PEBP1
SNAI1,SNAI1
SNAI1,THBS1
SNAI1,VDR
SNIP1,CCND1
SNIP1,MYC
SNW1,HES1
SNW1,RARB
SNW1,VDR
SOX17,CSNK1A1
SOX17,FN1
SOX17,HNF4A
SOX17,MACC1
SOX17,NFAT5
SOX17,SERBP1
SOX5,SPAG6
SOX6,CCNA2
SOX6,CCND1
SOX6,CDK4
SOX6,CDKN1A
SOX6,CTNNB1
SOX6,TP53
SP1,ABCA1
SP1,ABCA1
SP1,ABCB1
SP1,ABCB1
SP1,ABCB8
SP1,ABCC1
SP1,ABCC3
SP1,ABCC3
SP1,ABCG2
SP1,ACAN
SP1,ACO1
SP1,ACVRL1
SP1,ADA
SP1,ADAM10
SP1,ADAM17
SP1,ADAM17
SP1,ADAM23
SP1,ADH6
SP1,ADIPOQ
SP1,ADRA1A
SP1,ADRA2B
SP1,ADRB3
SP1,GRK2
SP1,AGT
SP1,AGTR1
SP1,AGTR1
SP1,AGTR1
SP1,AHR
SP1,ALOX12
SP1,ALOX12
SP1,ALOX15B
SP1,ALOX5
SP1,ALOX5
SP1,AMACR
SP1,APAF1
SP1,APEX1
SP1,APEX1
SP1,APLNR
SP1,APOA1
SP1,APOC3
SP1,APOE
SP1,APP
SP1,APP
SP1,AR
SP1,AR
SP1,AREG
SP1,ARF6
SP1,ASPN
SP1,ATF2
SP1,ATM
SP1,ATP2A2
SP1,ATP2A2
SP1,ATP2A3
SP1,ATP2C1
SP1,B4GALT1
SP1,B4GALT5
SP1,BACE1
SP1,BACE1
SP1,BACE2
SP1,BAG2
SP1,BAX
SP1,BCL2
SP1,BDKRB1
SP1,BIRC5
SP1,BLMH
SP1,BRCA1
SP1,BRD7
SP1,BRD7
SP1,BSG
SP1,BTK
SP1,C1QBP
SP1,C4A
SP1,C4B
SP1,CA9
SP1,CA9
SP1,CASP3
SP1,CAT
SP1,CAV1
SP1,CBFB
SP1,CBS
SP1,CCK
SP1,CCL2
SP1,CCL2
SP1,CCL5
SP1,CCNA2
SP1,CCND1
SP1,CCND1
SP1,CCND2
SP1,CCND2
SP1,PROM1
SP1,CD14
SP1,CD14
SP1,CD151
SP1,CD163
SP1,CD1D
SP1,CD28
SP1,CD2AP
SP1,CD44
SP1,CD83
SP1,ADGRE5
SP1,CD99
SP1,CDC42BPG
SP1,CDH2
SP1,CDH3
SP1,CDK4
SP1,CDK6
SP1,CDKN1A
SP1,CDKN1A
SP1,CDKN1A
SP1,CDKN1B
SP1,CDKN1B
SP1,CDKN2A
SP1,CDKN2A
SP1,CDKN2B
SP1,CENPH
SP1,CENPW
SP1,CERS2
SP1,CES1
SP1,CETP
SP1,CETP
SP1,CFTR
SP1,CHGA
SP1,CHI3L1
SP1,CHRNB4
SP1,CHST4
SP1,CIC
SP1,CLDN3
SP1,COL11A2
SP1,COL18A1
SP1,COL1A1
SP1,COL2A1
SP1,COL2A1
SP1,COL7A1
SP1,COMP
SP1,CREB1
SP1,CREM
SP1,CRMP1
SP1,CSNK2A1
SP1,CTGF
SP1,CTSB
SP1,CTSL
SP1,CXADR
SP1,CXCL1
SP1,CXCL14
SP1,CXCL5
SP1,CYP17A1
SP1,CYP19A1
SP1,CYP1B1
SP1,CYP27A1
SP1,CYP2F1
SP1,CYP3A4
SP1,CYP3A5
SP1,CYP3A7
SP1,CYP7A1
SP1,CYP7B1
SP1,DBF4
SP1,DCK
SP1,DDB1
SP1,DDB2
SP1,DHCR24
SP1,DMRT1
SP1,DNASE2
SP1,DNMT1
SP1,DNMT1
SP1,DNMT1
SP1,DNMT3A
SP1,DNMT3B
SP1,DPYSL2
SP1,DRG2
SP1,E2F1
SP1,EAPP
SP1,EDNRB
SP1,EDNRB
SP1,EGF
SP1,EGFR
SP1,EGFR
SP1,EGR1
SP1,EGR1
SP1,ELF4
SP1,ELMO3
SP1,ENG
SP1,EPO
SP1,EPOR
SP1,EPOR
SP1,ERBB2
SP1,ERVW-1
SP1,ESR1
SP1,EZR
SP1,F10
SP1,F2R
SP1,F3
SP1,F7
SP1,FABP6
SP1,FAS
SP1,FAS
SP1,FASLG
SP1,FASLG
SP1,FBLN1
SP1,FBN1
SP1,FBP1
SP1,FES
SP1,FGFBP1
SP1,FGFR1
SP1,FGFR3
SP1,FGL2
SP1,FMR1
SP1,FMR1
SP1,FOLR1
SP1,FOS
SP1,FOXM1
SP1,FPGS
SP1,FUT4
SP1,FXR2
SP1,GAST
SP1,GAST
SP1,GATA3
SP1,GCLC
SP1,GDA
SP1,GDF5
SP1,GFER
SP1,GH2
SP1,GIPR
SP1,GJA1
SP1,GM2A
SP1,GPR39
SP1,GRIN1
SP1,GSPT1
SP1,GSTP1
SP1,HAS2
SP1,HBEGF
SP1,HBZ
SP1,HCN2
SP1,HCN4
SP1,HDAC4
SP1,HGF
SP1,HIST2H4A
SP1,HLA-G
SP1,HMGA1
SP1,HMGA1
SP1,HMGA2
SP1,HNF4A
SP1,HOXB7
SP1,HPR
SP1,HRAS
SP1,HRAS
SP1,HSD11B2
SP1,HSD17B1
SP1,HSD17B11
SP1,HSD17B2
SP1,HSD17B2
SP1,HSD3B1
SP1,HTR1A
SP1,HTT
SP1,HYAL1
SP1,ICAM1
SP1,ID4
SP1,IFNGR1
SP1,IGF1R
SP1,IGF2
SP1,IGF2
SP1,IGFBP1
SP1,IGFBP3
SP1,IGFBP4
SP1,IL10
SP1,IL10
SP1,IL2RB
SP1,IL6
SP1,IMPDH2
SP1,INPP5J
SP1,INSR
SP1,INSR
SP1,IRF5
SP1,IRS2
SP1,IRS2
SP1,ISG20
SP1,ITGA2
SP1,ITGA5
SP1,ITGAD
SP1,ITGAV
SP1,ITGAV
SP1,ITGAX
SP1,ITGB2
SP1,ITGB3
SP1,IVL
SP1,KCNH2
SP1,KCNQ2
SP1,KCNQ3
SP1,KCTD11
SP1,KDR
SP1,KIF2C
SP1,KISS1
SP1,KISS1
SP1,KIT
SP1,KLF8
SP1,KLK3
SP1,KRT14
SP1,KRT16
SP1,KRT18
SP1,KRT19
SP1,KRT5
SP1,LAMA1
SP1,LCAT
SP1,LDHA
SP1,LDHC
SP1,LDLR
SP1,LEP
SP1,LMO4
SP1,LOR
SP1,LOXL4
SP1,LPL
SP1,LRP5
SP1,LSP1
SP1,LTBP4
SP1,LTF
SP1,LYZ
SP1,MACROD1
SP1,MAOB
SP1,MAT2A
SP1,MAT2A
SP1,MAT2B
SP1,MCTS1
SP1,MDM2
SP1,MDM2
SP1,ME1
SP1,MET
SP1,MET
SP1,MGMT
SP1,MICA
SP1,MICB
SP1,MICB
SP1,MIF
SP1,MME
SP1,MMP11
SP1,MMP14
SP1,MMP14
SP1,MMP2
SP1,MMP2
SP1,MMP28
SP1,MMP9
SP1,MMP9
SP1,MMRN1
SP1,MNDA
SP1,MPG
SP1,MPO
SP1,MPO
SP1,MTA1
SP1,MUC2
SP1,MUC2
SP1,MUC4
SP1,MUC5AC
SP1,MUC6
SP1,MYBL1
SP1,MYBL2
SP1,MYC
SP1,MYCN
SP1,MYCN
SP1,MYCN
SP1,NDUFV1
SP1,NDUFV2
SP1,NF1
SP1,NFKB1
SP1,NFKB2
SP1,NKX2-1
SP1,NOL7
SP1,NOS1
SP1,NOS3
SP1,NOS3
SP1,NPY
SP1,NQO2
SP1,NR4A1
SP1,NR5A1
SP1,NT5E
SP1,OAT
SP1,ODC1
SP1,OPRM1
SP1,OPRM1
SP1,OXTR
SP1,P2RX4
SP1,P4HA1
SP1,PADI1
SP1,PADI3
SP1,PAX6
SP1,PCK1
SP1,PDE6A
SP1,PDE6B
SP1,PDGFB
SP1,PDGFC
SP1,PDHA1
SP1,PDIA2
SP1,PELO
